tier,entries,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
CHALLENGER,"{'summonerId': '16TJeCBUvWTNLVyvgMx7YY60R9zY6J2BDOkQu9lB8icPRc4', 'summonerName': 'JienJang', 'leaguePoints': 1012, 'rank': 'I', 'wins': 212, 'losses': 182, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",16TJeCBUvWTNLVyvgMx7YY60R9zY6J2BDOkQu9lB8icPRc4,JienJang,1012,212,182,False,False,False,False
CHALLENGER,"{'summonerId': 'kQ-o0CseuMu6Dihuz-cobmrIMFEgqp7hv5ivWPuyuQ_wjg', 'summonerName': 'Becrux', 'leaguePoints': 1235, 'rank': 'I', 'wins': 327, 'losses': 267, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",kQ-o0CseuMu6Dihuz-cobmrIMFEgqp7hv5ivWPuyuQ_wjg,Becrux,1235,327,267,False,False,False,False
CHALLENGER,"{'summonerId': '9MthkwjWjyptPkV0oqMofl0qwOtK86dsLxGJ-9hHGNmwLtVouyFjty9XUg', 'summonerName': '정의림', 'leaguePoints': 1019, 'rank': 'I', 'wins': 358, 'losses': 273, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",9MthkwjWjyptPkV0oqMofl0qwOtK86dsLxGJ-9hHGNmwLtVouyFjty9XUg,정의림,1019,358,273,False,False,True,True
CHALLENGER,"{'summonerId': 'pN2nxblGILXfUM1FxBRjauK2cQtNMbW4578frCHFs5BZ6Zo', 'summonerName': '50판안에첼감', 'leaguePoints': 1499, 'rank': 'I', 'wins': 181, 'losses': 76, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",pN2nxblGILXfUM1FxBRjauK2cQtNMbW4578frCHFs5BZ6Zo,50판안에첼감,1499,181,76,True,False,False,False
CHALLENGER,"{'summonerId': 'BF0oX4xdnvmJwpUj2VwVqbJRA0ETvXWiZXy8qcn5X3N37w', 'summonerName': '플인선', 'leaguePoints': 1159, 'rank': 'I', 'wins': 148, 'losses': 112, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",BF0oX4xdnvmJwpUj2VwVqbJRA0ETvXWiZXy8qcn5X3N37w,플인선,1159,148,112,False,False,False,False
CHALLENGER,"{'summonerId': 'tb2ELbu1oax7iUXL3aQP4B7SpcvcCOe-zVwKRqtgsqq_nKo', 'summonerName': '갱구찡', 'leaguePoints': 1188, 'rank': 'I', 'wins': 592, 'losses': 466, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",tb2ELbu1oax7iUXL3aQP4B7SpcvcCOe-zVwKRqtgsqq_nKo,갱구찡,1188,592,466,False,False,False,True
CHALLENGER,"{'summonerId': '5796Wmf8YImwyyYxUHeKavUeUkXa8OKdVBeXqA3yfMWZHPI', 'summonerName': '엘무무', 'leaguePoints': 1461, 'rank': 'I', 'wins': 416, 'losses': 291, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",5796Wmf8YImwyyYxUHeKavUeUkXa8OKdVBeXqA3yfMWZHPI,엘무무,1461,416,291,True,False,False,False
CHALLENGER,"{'summonerId': '3zoG2qWqr24oKARvGIDN_eUdMKlT1DDn-V3_zkdnyi_n9yc', 'summonerName': '백수 김승유', 'leaguePoints': 1065, 'rank': 'I', 'wins': 86, 'losses': 44, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",3zoG2qWqr24oKARvGIDN_eUdMKlT1DDn-V3_zkdnyi_n9yc,백수 김승유,1065,86,44,False,False,False,True
CHALLENGER,"{'summonerId': 'QQspux7xGIQBpR0DE0cme9n-G6Wr_z3u3IUeBqaP1j6K6pE', 'summonerName': '변산공동체', 'leaguePoints': 1063, 'rank': 'I', 'wins': 273, 'losses': 229, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",QQspux7xGIQBpR0DE0cme9n-G6Wr_z3u3IUeBqaP1j6K6pE,변산공동체,1063,273,229,False,False,True,False
CHALLENGER,"{'summonerId': '7Bn3MOml1JWdPHp2s_LPn5npxWJNJArD4uKiQBH3xXeZiOFll1XAUp7i0w', 'summonerName': 'k4sp3rsky', 'leaguePoints': 1124, 'rank': 'I', 'wins': 199, 'losses': 154, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",7Bn3MOml1JWdPHp2s_LPn5npxWJNJArD4uKiQBH3xXeZiOFll1XAUp7i0w,k4sp3rsky,1124,199,154,False,False,False,False
CHALLENGER,"{'summonerId': 'u-a4g5CRgYs0ZpSxVKdzxVz1nvEcTMUvQM0FLqoHraqMS_c', 'summonerName': '개비융신 판독기', 'leaguePoints': 1091, 'rank': 'I', 'wins': 338, 'losses': 249, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",u-a4g5CRgYs0ZpSxVKdzxVz1nvEcTMUvQM0FLqoHraqMS_c,개비융신 판독기,1091,338,249,False,False,True,False
CHALLENGER,"{'summonerId': 'DnoDaRdiwt_TAvBpdS-dSJc60jnkDVUT7yH6DkTgXsSq-Q', 'summonerName': '북구 김태형', 'leaguePoints': 1029, 'rank': 'I', 'wins': 127, 'losses': 113, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",DnoDaRdiwt_TAvBpdS-dSJc60jnkDVUT7yH6DkTgXsSq-Q,북구 김태형,1029,127,113,False,False,True,False
CHALLENGER,"{'summonerId': 'rpG5bwr2Iknf4jBrfRzf6eblaDOXQkIiEyWec_bjDdTWXV2gYhE90f9hxw', 'summonerName': '자유사랑평화', 'leaguePoints': 967, 'rank': 'I', 'wins': 409, 'losses': 385, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rpG5bwr2Iknf4jBrfRzf6eblaDOXQkIiEyWec_bjDdTWXV2gYhE90f9hxw,자유사랑평화,967,409,385,True,False,False,False
CHALLENGER,"{'summonerId': 'rYGrV6itMtOIjA-sWlWdVq24RzpLaSA8-HxXIHkeQs1yNA', 'summonerName': '우리크', 'leaguePoints': 1336, 'rank': 'I', 'wins': 287, 'losses': 203, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rYGrV6itMtOIjA-sWlWdVq24RzpLaSA8-HxXIHkeQs1yNA,우리크,1336,287,203,True,False,False,False
CHALLENGER,"{'summonerId': 'WJatFy8lYqbQ2YLHvd6mlrDEVyVVs6IxjjxnYBh20yybAQ', 'summonerName': '8 n 8', 'leaguePoints': 1001, 'rank': 'I', 'wins': 205, 'losses': 178, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",WJatFy8lYqbQ2YLHvd6mlrDEVyVVs6IxjjxnYBh20yybAQ,8 n 8,1001,205,178,False,False,True,False
CHALLENGER,"{'summonerId': 'Q7jpcCwuiAt6soDffJi9LTzBF2hmcdeTdRk6LNynPJpc28s', 'summonerName': '인내평정심', 'leaguePoints': 1204, 'rank': 'I', 'wins': 134, 'losses': 81, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Q7jpcCwuiAt6soDffJi9LTzBF2hmcdeTdRk6LNynPJpc28s,인내평정심,1204,134,81,False,False,True,False
CHALLENGER,"{'summonerId': 'BZ2hYAXeezGfh6EPh_-SeOSQqRSavL8T4LTy2e9NhQ6voFs', 'summonerName': '수채철', 'leaguePoints': 1227, 'rank': 'I', 'wins': 237, 'losses': 167, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",BZ2hYAXeezGfh6EPh_-SeOSQqRSavL8T4LTy2e9NhQ6voFs,수채철,1227,237,167,True,False,False,False
CHALLENGER,"{'summonerId': 'zAxZ9Wa4LBCZL50MCwPtLtt0vUr2fNi3AunQAbb9UjetKdc', 'summonerName': '엠브로돈까스', 'leaguePoints': 1039, 'rank': 'I', 'wins': 108, 'losses': 65, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",zAxZ9Wa4LBCZL50MCwPtLtt0vUr2fNi3AunQAbb9UjetKdc,엠브로돈까스,1039,108,65,False,False,True,False
CHALLENGER,"{'summonerId': 'sSpXUBKwzojFC5i_HawoBYUrbDm44HGulRnpXoYyyMhVLpFY', 'summonerName': '최치환', 'leaguePoints': 1028, 'rank': 'I', 'wins': 135, 'losses': 100, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",sSpXUBKwzojFC5i_HawoBYUrbDm44HGulRnpXoYyyMhVLpFY,최치환,1028,135,100,False,False,True,True
CHALLENGER,"{'summonerId': 'wk_W1yumwcOKBV6H4XOGohGJ1IeM_4r27r3YnoT24zxalGc', 'summonerName': '비읍미음지읒', 'leaguePoints': 1107, 'rank': 'I', 'wins': 127, 'losses': 98, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",wk_W1yumwcOKBV6H4XOGohGJ1IeM_4r27r3YnoT24zxalGc,비읍미음지읒,1107,127,98,False,False,False,True
CHALLENGER,"{'summonerId': 'R_bqev4r7WKypxKAmlG2DXVFMOuFe9RgeIgcLT282Dz3B6k', 'summonerName': 'Kkame2', 'leaguePoints': 995, 'rank': 'I', 'wins': 70, 'losses': 30, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",R_bqev4r7WKypxKAmlG2DXVFMOuFe9RgeIgcLT282Dz3B6k,Kkame2,995,70,30,False,False,True,False
CHALLENGER,"{'summonerId': '-2vixqPfeiyG4JgtimQITleEQ0HS6_nU2zVkPu3GWb7aNg', 'summonerName': '레이다 신호처리', 'leaguePoints': 1047, 'rank': 'I', 'wins': 145, 'losses': 121, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",-2vixqPfeiyG4JgtimQITleEQ0HS6_nU2zVkPu3GWb7aNg,레이다 신호처리,1047,145,121,False,False,False,False
CHALLENGER,"{'summonerId': 'dzwea2my5TfwvzwSewFF-PyHaA-2vtnJ6_727-VUn9f6Luc', 'summonerName': ' IlIlllIIlIIIlIl', 'leaguePoints': 1080, 'rank': 'I', 'wins': 426, 'losses': 422, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",dzwea2my5TfwvzwSewFF-PyHaA-2vtnJ6_727-VUn9f6Luc, IlIlllIIlIIIlIl,1080,426,422,False,False,True,True
CHALLENGER,"{'summonerId': 'ODlcoAiC0XH33kQsqWiI7qtw66jHS1A8ZJX54wc-07FoRs6P3RZNeeNpXw', 'summonerName': '제하하하하하지금부턴나의시대다', 'leaguePoints': 1040, 'rank': 'I', 'wins': 361, 'losses': 289, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",ODlcoAiC0XH33kQsqWiI7qtw66jHS1A8ZJX54wc-07FoRs6P3RZNeeNpXw,제하하하하하지금부턴나의시대다,1040,361,289,False,False,True,True
CHALLENGER,"{'summonerId': 'iOqFp3lrxNsC8AlsOFrWY3kRZsvmhWNMAvmE4Xv3FeR22y0', 'summonerName': '새계정새마음', 'leaguePoints': 1051, 'rank': 'I', 'wins': 313, 'losses': 272, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",iOqFp3lrxNsC8AlsOFrWY3kRZsvmhWNMAvmE4Xv3FeR22y0,새계정새마음,1051,313,272,False,False,True,True
CHALLENGER,"{'summonerId': 'SyZkLWEhiP2O5NKx8azTQs3YKUe-BHel6Aziqu_FNVR3ug', 'summonerName': '우찌TV', 'leaguePoints': 1052, 'rank': 'I', 'wins': 289, 'losses': 255, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",SyZkLWEhiP2O5NKx8azTQs3YKUe-BHel6Aziqu_FNVR3ug,우찌TV,1052,289,255,False,False,False,False
CHALLENGER,"{'summonerId': '91-WRTy6b9F6Oiry-YMHSH6XRxYh-iB8CK3mM8DxbZuDYfs', 'summonerName': 'jojung', 'leaguePoints': 1001, 'rank': 'I', 'wins': 371, 'losses': 236, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",91-WRTy6b9F6Oiry-YMHSH6XRxYh-iB8CK3mM8DxbZuDYfs,jojung,1001,371,236,True,False,False,False
CHALLENGER,"{'summonerId': 'KrBPvM88QHoJuA7slBgWiWlWjRL49Om2Wfk0ky3hYiohNuo', 'summonerName': '조몽군', 'leaguePoints': 1026, 'rank': 'I', 'wins': 247, 'losses': 208, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",KrBPvM88QHoJuA7slBgWiWlWjRL49Om2Wfk0ky3hYiohNuo,조몽군,1026,247,208,False,False,False,False
CHALLENGER,"{'summonerId': 'WmxGinrrlNkm36J-JdLnwx5oREOKsu5K2q7KRcsyZlBovcAZHLuFvKOsnQ', 'summonerName': '난왜케귀여울까', 'leaguePoints': 1003, 'rank': 'I', 'wins': 175, 'losses': 118, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",WmxGinrrlNkm36J-JdLnwx5oREOKsu5K2q7KRcsyZlBovcAZHLuFvKOsnQ,난왜케귀여울까,1003,175,118,False,False,False,True
CHALLENGER,"{'summonerId': 'gPCstR6QFPWaKQaNYU8E0q088bHT2FNJxDWyzAVWc90gdp8', 'summonerName': 'waglano', 'leaguePoints': 1060, 'rank': 'I', 'wins': 298, 'losses': 256, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",gPCstR6QFPWaKQaNYU8E0q088bHT2FNJxDWyzAVWc90gdp8,waglano,1060,298,256,False,False,True,True
CHALLENGER,"{'summonerId': 'i7YA2IZrsAkPCDbHflMLWOqjclkOi34pdpt8uETPff-PrxE', 'summonerName': 'ChaengNayeon', 'leaguePoints': 1077, 'rank': 'I', 'wins': 145, 'losses': 107, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",i7YA2IZrsAkPCDbHflMLWOqjclkOi34pdpt8uETPff-PrxE,ChaengNayeon,1077,145,107,False,False,True,True
CHALLENGER,"{'summonerId': '_4kiZg2SDY1pDlPt77wdT4GGphMW0Ya0LHcNhkHW6eEcg6Y', 'summonerName': '환준몬', 'leaguePoints': 1081, 'rank': 'I', 'wins': 577, 'losses': 532, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",_4kiZg2SDY1pDlPt77wdT4GGphMW0Ya0LHcNhkHW6eEcg6Y,환준몬,1081,577,532,False,False,True,False
CHALLENGER,"{'summonerId': 'n6JYBuwA-8aoLVPHX_X4DvmidCpogkMe9vGu693HgOFRyhw', 'summonerName': '아유하', 'leaguePoints': 1049, 'rank': 'I', 'wins': 235, 'losses': 205, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",n6JYBuwA-8aoLVPHX_X4DvmidCpogkMe9vGu693HgOFRyhw,아유하,1049,235,205,False,False,False,False
CHALLENGER,"{'summonerId': 'rkeLwDTuEmNEHAtE1RgIWeqoqbFF7GzM1xABg5NTeZ6ChOs', 'summonerName': '쾅상묵', 'leaguePoints': 1043, 'rank': 'I', 'wins': 249, 'losses': 195, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",rkeLwDTuEmNEHAtE1RgIWeqoqbFF7GzM1xABg5NTeZ6ChOs,쾅상묵,1043,249,195,False,False,False,True
CHALLENGER,"{'summonerId': 'u1jwlGrOXm22L1g6m-PzuBAVsFCIHDNADP3ZknSEX9aTLNs', 'summonerName': 'KGE', 'leaguePoints': 1086, 'rank': 'I', 'wins': 119, 'losses': 90, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",u1jwlGrOXm22L1g6m-PzuBAVsFCIHDNADP3ZknSEX9aTLNs,KGE,1086,119,90,False,False,False,False
CHALLENGER,"{'summonerId': 'W_7xjNqdcIPL8pR-jbbd4Ns3fvZKvhQeARdnhNHsrxKh7_oNoWE0q__uPA', 'summonerName': 'IIIlIIlIIlIIllI', 'leaguePoints': 1506, 'rank': 'I', 'wins': 199, 'losses': 113, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",W_7xjNqdcIPL8pR-jbbd4Ns3fvZKvhQeARdnhNHsrxKh7_oNoWE0q__uPA,IIIlIIlIIlIIllI,1506,199,113,True,False,False,False
CHALLENGER,"{'summonerId': 'HMmb0-3AW1guY7H-ZbgztqsHQ9hO_vhDEjfwxpDg6gepTA', 'summonerName': '저는 모릅니다', 'leaguePoints': 984, 'rank': 'I', 'wins': 171, 'losses': 148, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",HMmb0-3AW1guY7H-ZbgztqsHQ9hO_vhDEjfwxpDg6gepTA,저는 모릅니다,984,171,148,False,False,False,False
CHALLENGER,"{'summonerId': 'eaacT8BrBY354rRmE8X_tYYXCHPo_FDhJ2QRsgigeZAQFQ', 'summonerName': '역전할배', 'leaguePoints': 1324, 'rank': 'I', 'wins': 616, 'losses': 476, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",eaacT8BrBY354rRmE8X_tYYXCHPo_FDhJ2QRsgigeZAQFQ,역전할배,1324,616,476,True,False,False,False
CHALLENGER,"{'summonerId': 'TQwvhgYb3qB5WZeP-3HBbRMmGNeIZYzUN1CosPxvfkCvcvpkqUcYZYd3ug', 'summonerName': '블랙펭수', 'leaguePoints': 1050, 'rank': 'I', 'wins': 225, 'losses': 178, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",TQwvhgYb3qB5WZeP-3HBbRMmGNeIZYzUN1CosPxvfkCvcvpkqUcYZYd3ug,블랙펭수,1050,225,178,False,False,True,False
CHALLENGER,"{'summonerId': '8c-prXCRGfBeD5in3DiuUbuKSgAyahdA4YuO-XCSjyitrzIDoka4C3LchQ', 'summonerName': 'Olga Ivanov', 'leaguePoints': 1332, 'rank': 'I', 'wins': 145, 'losses': 85, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8c-prXCRGfBeD5in3DiuUbuKSgAyahdA4YuO-XCSjyitrzIDoka4C3LchQ,Olga Ivanov,1332,145,85,True,False,False,False
CHALLENGER,"{'summonerId': 'CW79FYk70i1yXd2UzY0PnswZY80NEkUcyie59VVYdVkqlho', 'summonerName': '구마우식', 'leaguePoints': 1204, 'rank': 'I', 'wins': 79, 'losses': 42, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",CW79FYk70i1yXd2UzY0PnswZY80NEkUcyie59VVYdVkqlho,구마우식,1204,79,42,False,False,False,True
CHALLENGER,"{'summonerId': 'OTUPijE9bJnHOtUvQWu3uDfjDsV5PSf3pJD8YubNhVFzLrFCHRYlb8Ie7A', 'summonerName': '겜마공 Youtube', 'leaguePoints': 1256, 'rank': 'I', 'wins': 111, 'losses': 69, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",OTUPijE9bJnHOtUvQWu3uDfjDsV5PSf3pJD8YubNhVFzLrFCHRYlb8Ie7A,겜마공 Youtube,1256,111,69,False,False,False,False
CHALLENGER,"{'summonerId': 'PMpwwtehZYUWHnAQsOQtX5mBaRLIj2pIKY7Ad3l6MbNRcu8', 'summonerName': '포카칩퍼런거', 'leaguePoints': 1271, 'rank': 'I', 'wins': 135, 'losses': 98, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",PMpwwtehZYUWHnAQsOQtX5mBaRLIj2pIKY7Ad3l6MbNRcu8,포카칩퍼런거,1271,135,98,False,False,False,True
CHALLENGER,"{'summonerId': 'V9ZnCs2cqoMVz4LFe-5RlJUKWk9ERlq5_gwwInHZIK6hCQ', 'summonerName': '장유보안관', 'leaguePoints': 1256, 'rank': 'I', 'wins': 310, 'losses': 231, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",V9ZnCs2cqoMVz4LFe-5RlJUKWk9ERlq5_gwwInHZIK6hCQ,장유보안관,1256,310,231,True,False,False,True
CHALLENGER,"{'summonerId': 'CvXOG0j343f7dB0Do5KGaEwAe5v0Leq_bEO7JUlSndZlZ9PHU4GqNiZ1OA', 'summonerName': '양치돈', 'leaguePoints': 1285, 'rank': 'I', 'wins': 253, 'losses': 193, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",CvXOG0j343f7dB0Do5KGaEwAe5v0Leq_bEO7JUlSndZlZ9PHU4GqNiZ1OA,양치돈,1285,253,193,True,False,False,True
CHALLENGER,"{'summonerId': 'Hh9P-aUMMYKlwQPeNmhSyuw7XDKGy0p8VOKjF1Zdl-QdCFU', 'summonerName': '후 신', 'leaguePoints': 1318, 'rank': 'I', 'wins': 185, 'losses': 131, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",Hh9P-aUMMYKlwQPeNmhSyuw7XDKGy0p8VOKjF1Zdl-QdCFU,후 신,1318,185,131,False,False,False,True
CHALLENGER,"{'summonerId': 'QvuTQEyvL1OXMwfAbg99IsBofOp_fobknqQJ6OUC_4xzs9I', 'summonerName': 'InV Nightmare', 'leaguePoints': 1303, 'rank': 'I', 'wins': 222, 'losses': 170, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",QvuTQEyvL1OXMwfAbg99IsBofOp_fobknqQJ6OUC_4xzs9I,InV Nightmare,1303,222,170,True,False,False,False
CHALLENGER,"{'summonerId': '0k-2Kxh6tEHvo_UQHFF7PFqsVG1OyzS48XHlD-0Ji1fhEC4', 'summonerName': 'very ONESIX', 'leaguePoints': 1120, 'rank': 'I', 'wins': 248, 'losses': 221, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",0k-2Kxh6tEHvo_UQHFF7PFqsVG1OyzS48XHlD-0Ji1fhEC4,very ONESIX,1120,248,221,False,False,False,False
CHALLENGER,"{'summonerId': '1wgTNu6chNdLs6T3E2AMwg9nTizB1-tG34O1ddCeVMQW9QU', 'summonerName': '요르르륵', 'leaguePoints': 1026, 'rank': 'I', 'wins': 134, 'losses': 90, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",1wgTNu6chNdLs6T3E2AMwg9nTizB1-tG34O1ddCeVMQW9QU,요르르륵,1026,134,90,False,False,True,False
CHALLENGER,"{'summonerId': 'pm7MMeA-QoaQizcHYoLNYZnmFUuXsgTRLp7AqyYuyvYgFiQ', 'summonerName': '채팅보단 QWER로', 'leaguePoints': 1102, 'rank': 'I', 'wins': 208, 'losses': 158, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",pm7MMeA-QoaQizcHYoLNYZnmFUuXsgTRLp7AqyYuyvYgFiQ,채팅보단 QWER로,1102,208,158,False,False,True,True
CHALLENGER,"{'summonerId': 'vJf7eiQCTrTcTsiwRXXruKpaY-ITSF_D0tSLnAwbANEgC4z6Gzz82J7zYQ', 'summonerName': '충주사과꿀주먹', 'leaguePoints': 1170, 'rank': 'I', 'wins': 215, 'losses': 161, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",vJf7eiQCTrTcTsiwRXXruKpaY-ITSF_D0tSLnAwbANEgC4z6Gzz82J7zYQ,충주사과꿀주먹,1170,215,161,True,False,False,False
CHALLENGER,"{'summonerId': '3o0YR2mW76L1goApFlw1cJ3RLQ7UUGtxN6Q3hlucfbdbgJiklEy-pXyW_A', 'summonerName': '기무형진', 'leaguePoints': 1181, 'rank': 'I', 'wins': 353, 'losses': 220, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",3o0YR2mW76L1goApFlw1cJ3RLQ7UUGtxN6Q3hlucfbdbgJiklEy-pXyW_A,기무형진,1181,353,220,True,False,False,False
CHALLENGER,"{'summonerId': 'gcCnvW0RfmO3MySW3QLatG7_tX9wtnLGUcK3ATHZd84_SxQ', 'summonerName': 'KnowAHN', 'leaguePoints': 1170, 'rank': 'I', 'wins': 163, 'losses': 126, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",gcCnvW0RfmO3MySW3QLatG7_tX9wtnLGUcK3ATHZd84_SxQ,KnowAHN,1170,163,126,False,False,False,True
CHALLENGER,"{'summonerId': 'Xn63kjwkKUv6q6F7XuD3fKDwtGamqJ7mOq36wjrPDdKsjA', 'summonerName': '이세사범', 'leaguePoints': 1006, 'rank': 'I', 'wins': 129, 'losses': 93, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Xn63kjwkKUv6q6F7XuD3fKDwtGamqJ7mOq36wjrPDdKsjA,이세사범,1006,129,93,False,False,False,False
CHALLENGER,"{'summonerId': 'QYxMiqez1OUbaAKO9ioiz81gSWVo3r-ZSbqcE3MW5iS8gP8', 'summonerName': '공략은 계패', 'leaguePoints': 1081, 'rank': 'I', 'wins': 107, 'losses': 68, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",QYxMiqez1OUbaAKO9ioiz81gSWVo3r-ZSbqcE3MW5iS8gP8,공략은 계패,1081,107,68,False,False,False,False
CHALLENGER,"{'summonerId': 'lhtMZhRcZjOUp7AmVOhV8RUrZTCP7bECNqoIhDoptuYEFQ0', 'summonerName': '마빵왕봉달이', 'leaguePoints': 1030, 'rank': 'I', 'wins': 106, 'losses': 72, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",lhtMZhRcZjOUp7AmVOhV8RUrZTCP7bECNqoIhDoptuYEFQ0,마빵왕봉달이,1030,106,72,False,False,False,False
CHALLENGER,"{'summonerId': 'Ge52Jzbc_SQVEtlWzkDHRD4KgAvRxze3C92IqshTN-_4BV8', 'summonerName': 'Stiis', 'leaguePoints': 1163, 'rank': 'I', 'wins': 137, 'losses': 106, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Ge52Jzbc_SQVEtlWzkDHRD4KgAvRxze3C92IqshTN-_4BV8,Stiis,1163,137,106,True,False,False,False
CHALLENGER,"{'summonerId': 'gP4umjo3xlEEddTpdDMX-ZIJLRXMwdRczXNlOwBzHKBzoA', 'summonerName': '야생동물뜨또', 'leaguePoints': 1329, 'rank': 'I', 'wins': 374, 'losses': 332, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gP4umjo3xlEEddTpdDMX-ZIJLRXMwdRczXNlOwBzHKBzoA,야생동물뜨또,1329,374,332,False,False,False,False
CHALLENGER,"{'summonerId': 'F3vX7X8G8nbuX9X04w1FiGD7NNojYoBMbNNmjG6QiqBS1gI', 'summonerName': '준우짱이야', 'leaguePoints': 1128, 'rank': 'I', 'wins': 191, 'losses': 157, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",F3vX7X8G8nbuX9X04w1FiGD7NNojYoBMbNNmjG6QiqBS1gI,준우짱이야,1128,191,157,False,False,True,False
CHALLENGER,"{'summonerId': 'qNDSdL-UwgZeNuiKqjNEVshVSxFyzvm1n_ssMouu92h3u14', 'summonerName': 'So0s', 'leaguePoints': 1455, 'rank': 'I', 'wins': 297, 'losses': 226, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",qNDSdL-UwgZeNuiKqjNEVshVSxFyzvm1n_ssMouu92h3u14,So0s,1455,297,226,True,False,False,False
CHALLENGER,"{'summonerId': 'TLmaMdjuHX6cRv3pmO1xlZLwCpU7fUzMtO1Lcp2RiA8Z6g', 'summonerName': '빙이fan 현이', 'leaguePoints': 1034, 'rank': 'I', 'wins': 319, 'losses': 203, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",TLmaMdjuHX6cRv3pmO1xlZLwCpU7fUzMtO1Lcp2RiA8Z6g,빙이fan 현이,1034,319,203,False,False,False,False
